"age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","previous","Subscription","contact_success_rate","age_group","credit_risk"
45,"management","divorced","tertiary","no",220,"yes","no","unknown","18","jun","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
69,"retired","married","unknown","no",426,"no","no","telephone","9","mar","1","1","yes",0.645833333333333,"Senior","Medium Risk"
37,"blue-collar","married","secondary","no",395,"yes","no","unknown","6","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"blue-collar","divorced","primary","no",0,"yes","no","cellular","21","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"blue-collar","married","secondary","no",-206,"yes","no","unknown","8","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
62,"self-employed","divorced","tertiary","no",6,"yes","no","cellular","13","oct","1","4","yes",0.645833333333333,"Senior","Medium Risk"
31,"management","married","tertiary","no",582,"yes","no","cellular","15","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
44,"management","single","tertiary","no",1424,"yes","no","cellular","8","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"technician","single","secondary","no",2085,"no","no","cellular","9","feb","2","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
36,"technician","single","tertiary","no",197,"no","no","cellular","30","apr","1","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
31,"technician","single","secondary","no",2305,"no","no","cellular","4","aug","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"admin.","married","secondary","no",-547,"yes","no","unknown","3","jun","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
30,"technician","single","tertiary","no",411,"no","no","cellular","21","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"blue-collar","married","secondary","no",584,"yes","no","cellular","18","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"management","married","tertiary","no",997,"yes","yes","cellular","21","nov","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
39,"admin.","divorced","secondary","no",83,"yes","no","cellular","30","jul","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"services","single","secondary","no",0,"yes","no","cellular","31","jul","13","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"management","single","tertiary","no",0,"no","no","cellular","21","nov","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"blue-collar","married","primary","no",398,"yes","no","unknown","12","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"admin.","married","tertiary","no",1145,"yes","no","cellular","2","feb","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"management","single","tertiary","no",2,"yes","no","cellular","11","sep","2","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
33,"management","single","tertiary","no",201,"yes","no","cellular","19","nov","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
49,"entrepreneur","married","primary","no",563,"no","no","unknown","19","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"management","married","tertiary","no",3161,"no","no","cellular","8","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"technician","married","secondary","no",0,"no","yes","cellular","15","jul","6","0","no",0.0568070519098923,"Middle-aged","High Risk"
34,"housemaid","married","primary","no",2929,"no","no","cellular","14","aug","2","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
32,"services","married","secondary","yes",-220,"yes","yes","cellular","25","jul","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
32,"services","single","secondary","no",48,"yes","no","cellular","20","apr","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"housemaid","single","unknown","no",0,"no","no","telephone","28","jul","8","0","no",0.0568070519098923,"Senior","Medium Risk"
58,"retired","married","secondary","no",3382,"no","yes","cellular","28","may","2","2","no",0.106965174129353,"Senior","High Risk"
57,"services","married","secondary","no",162,"yes","no","unknown","5","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
26,"services","single","secondary","no",1700,"yes","no","cellular","7","may","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"services","single","primary","no",148,"yes","no","unknown","7","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
39,"services","married","secondary","no",0,"yes","no","cellular","8","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"blue-collar","married","primary","no",185,"yes","no","cellular","29","jan","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"management","divorced","tertiary","no",896,"no","yes","cellular","14","aug","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
47,"blue-collar","divorced","primary","no",1279,"yes","no","cellular","6","feb","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"technician","married","tertiary","no",199,"yes","yes","cellular","3","feb","2","1","no",0.106965174129353,"Senior","High Risk"
40,"management","married","secondary","no",99,"no","no","cellular","9","feb","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"blue-collar","married","primary","no",378,"yes","no","unknown","16","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"admin.","married","secondary","no",147,"yes","yes","cellular","29","jan","1","7","no",0.106965174129353,"Middle-aged","High Risk"
54,"technician","married","secondary","no",2225,"no","yes","cellular","13","aug","2","0","no",0.0568070519098923,"Senior","High Risk"
35,"admin.","single","secondary","no",1810,"yes","no","cellular","25","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"housemaid","married","unknown","yes",-6,"no","yes","telephone","7","jul","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
46,"technician","divorced","secondary","no",435,"yes","no","unknown","15","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"management","married","secondary","no",335,"no","no","cellular","21","oct","1","1","yes",0.106965174129353,"Senior","Medium Risk"
34,"admin.","divorced","secondary","no",-251,"no","no","cellular","18","jul","1","0","yes",0.0568070519098923,"Middle-aged","High Risk"
46,"services","divorced","secondary","no",5,"yes","yes","cellular","29","jan","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
54,"self-employed","married","secondary","no",641,"yes","no","cellular","17","apr","1","2","no",0.106965174129353,"Senior","Medium Risk"
37,"admin.","married","tertiary","no",0,"yes","no","cellular","21","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
39,"admin.","married","tertiary","no",722,"no","no","telephone","23","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"technician","married","tertiary","no",3337,"yes","yes","telephone","31","jul","14","0","no",0.0568070519098923,"Senior","High Risk"
44,"technician","divorced","secondary","no",0,"no","no","cellular","28","jul","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
56,"admin.","married","secondary","no",1504,"yes","no","unknown","29","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
40,"services","married","tertiary","no",35,"no","no","cellular","3","jul","4","3","no",0.106965174129353,"Middle-aged","Medium Risk"
36,"services","married","secondary","no",895,"yes","yes","unknown","4","jun","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
33,"management","married","tertiary","no",752,"yes","no","cellular","11","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"blue-collar","single","secondary","no",1925,"yes","no","cellular","2","mar","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"services","married","secondary","no",-246,"yes","no","unknown","7","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
30,"self-employed","single","tertiary","no",901,"yes","yes","unknown","16","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
33,"admin.","single","secondary","no",894,"no","no","cellular","5","feb","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
26,"blue-collar","single","secondary","no",592,"yes","yes","unknown","27","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
26,"admin.","single","secondary","no",3529,"no","yes","cellular","7","sep","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
37,"services","married","secondary","no",0,"yes","yes","cellular","31","jul","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
59,"retired","married","primary","no",0,"no","no","cellular","5","jun","2","0","yes",0.0568070519098923,"Senior","Medium Risk"
49,"blue-collar","married","primary","no",371,"yes","no","cellular","31","jul","44","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"blue-collar","single","primary","no",1,"yes","no","cellular","20","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"technician","single","secondary","no",834,"yes","no","cellular","11","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
55,"entrepreneur","married","primary","no",298,"yes","no","unknown","8","may","3","0","no",0.0568070519098923,"Senior","Medium Risk"
49,"services","married","tertiary","no",306,"yes","no","cellular","18","aug","7","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
51,"technician","married","secondary","no",143,"yes","no","unknown","16","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
27,"admin.","married","secondary","no",186,"yes","no","unknown","27","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
40,"services","single","secondary","no",1547,"yes","no","cellular","12","may","2","1","no",0.645833333333333,"Middle-aged","Medium Risk"
36,"management","married","tertiary","no",1852,"no","no","unknown","8","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"admin.","single","secondary","no",1790,"yes","no","unknown","5","jun","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"services","single","secondary","no",20,"yes","no","cellular","20","apr","6","1","no",0.106965174129353,"Middle-aged","Medium Risk"
31,"technician","single","secondary","no",1626,"no","no","cellular","7","may","2","3","no",0.106965174129353,"Middle-aged","Medium Risk"
37,"admin.","married","secondary","no",749,"no","no","cellular","21","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
27,"services","single","secondary","yes",-1,"no","no","cellular","22","jul","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
32,"blue-collar","married","secondary","no",-32,"yes","no","cellular","12","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
22,"technician","single","secondary","no",333,"no","yes","telephone","12","nov","1","0","no",0.0568070519098923,"Young","High Risk"
58,"blue-collar","married","secondary","no",-27,"no","yes","telephone","31","jul","13","0","no",0.0568070519098923,"Senior","High Risk"
33,"blue-collar","married","secondary","no",932,"yes","no","unknown","21","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
83,"retired","divorced","primary","no",0,"no","no","telephone","31","may","1","3","no",0.645833333333333,"Senior","Medium Risk"
50,"management","divorced","tertiary","no",100,"yes","yes","cellular","13","may","1","3","no",0.106965174129353,"Senior","High Risk"
53,"blue-collar","married","secondary","no",-626,"yes","no","cellular","9","jul","1","0","no",0.0568070519098923,"Senior","High Risk"
37,"management","single","tertiary","no",9,"no","no","cellular","26","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"blue-collar","married","primary","no",293,"yes","yes","cellular","7","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
40,"management","single","tertiary","no",36,"yes","no","unknown","27","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
48,"management","married","tertiary","no",263,"yes","no","unknown","5","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"management","single","tertiary","no",2186,"yes","no","unknown","3","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"services","single","secondary","no",105,"no","yes","unknown","17","jun","4","0","no",0.0568070519098923,"Middle-aged","High Risk"
40,"blue-collar","married","secondary","no",440,"yes","no","unknown","5","jun","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
73,"retired","married","unknown","no",519,"no","no","telephone","16","oct","1","1","yes",0.106965174129353,"Senior","Medium Risk"
53,"blue-collar","married","primary","no",225,"no","no","cellular","18","jul","7","0","no",0.0568070519098923,"Senior","Medium Risk"
47,"blue-collar","married","secondary","no",2548,"yes","no","cellular","11","may","1","1","no",0.142857142857143,"Middle-aged","Medium Risk"
33,"technician","divorced","secondary","no",0,"no","no","cellular","21","aug","8","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
51,"blue-collar","married","primary","no",40,"yes","no","cellular","13","may","1","1","no",0.106965174129353,"Senior","Medium Risk"
42,"housemaid","divorced","tertiary","no",364,"no","no","cellular","18","nov","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"technician","single","secondary","no",174,"no","no","telephone","11","may","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"admin.","married","secondary","no",0,"yes","yes","cellular","17","nov","2","2","no",0.106965174129353,"Middle-aged","High Risk"
60,"retired","married","tertiary","no",225,"no","no","cellular","19","aug","2","0","no",0.0568070519098923,"Senior","Medium Risk"
60,"retired","divorced","tertiary","no",2131,"no","no","cellular","10","jul","6","0","no",0.0568070519098923,"Senior","Medium Risk"
29,"blue-collar","single","secondary","no",-20,"no","yes","cellular","21","jul","1","0","yes",0.0568070519098923,"Middle-aged","High Risk"
39,"management","single","secondary","no",36,"no","no","cellular","29","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
